Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,fasta_path
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,ciprofloxacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,clindamycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,daptomycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.30, CI[-0.26, 0.85]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,erythromycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,fusidic acid,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.97, CI[0.96, 0.98]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,cefoxitin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.97, CI[0.96, 0.99]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,gentamicin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.99, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,methicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,oxacillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.91, CI[0.87, 0.96]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,penicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.91, 0.98]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,tetracycline,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
1116216,1116216.3,Staphylococcus aureus subsp. aureus VRS3a,trimethoprim/sulfamethoxazole,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.89, 0.98]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1116216_Staphylococcus_aureus\1116216.3.fasta
