Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,fasta_path
1131629,1131629.3,Streptococcus pneumoniae GA62681,ciprofloxacin,,<=2,<=,2.0,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,synercid,Susceptible,<=1,<=,1.0,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,erythromycin,Resistant,8,=,8.0,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,linezolid,Susceptible,<=2,<=,2.0,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,clindamycin,Susceptible,0.06,=,0.06,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,ceftriaxone,Susceptible,<=0.5,<=,0.5,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,vancomycin,Susceptible,0.5,=,0.5,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,tetracycline,Susceptible,<=2,<=,2.0,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,rifampin,,<=2,<=,2.0,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
1131629,1131629.3,Streptococcus pneumoniae GA62681,penicillin,Susceptible,<=0.03,<=,0.03,,,,,,,,,,,Laboratory Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1131629_Streptococcus_pneumoniae\1131629.3.fasta
