Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,fasta_path
1160716,1160716.3,Mycobacterium tuberculosis WX3,amikacin,,0.25,,0.25,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.92, CI[0.91, 0.93]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,bedaquiline,,0.03125,,0.03125,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.91, CI[0.89, 0.94]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,clofazimine,,0.125,,0.125,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.91, CI[0.90, 0.92]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,delamanid,,0.03125,,0.03125,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.88, CI[0.86, 0.90]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,ethambutol,,4.0,,4.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.87, CI[0.86, 0.89]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,ethionamide,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.81, CI[0.78, 0.84]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,isoniazid,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.81, CI[0.81, 0.82]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,kanamycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.92, 0.95]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,levofloxacin,,4.0,,4.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.77, CI[0.75, 0.78]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,linezolid,,0.25,,0.25,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.78, CI[0.77, 0.79]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,moxifloxacin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.76, CI[0.71, 0.82]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,pyrazinamide,,128.0,,128.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,rifabutin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.79, CI[0.76, 0.82]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,streptomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,amikacin,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.88, CI[0.84, 0.91]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,capreomycin,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.89, CI[0.86, 0.92]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,ciprofloxacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.92, CI[0.86, 0.98]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,clofazimine,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.48, CI[0.42, 0.54]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,cycloserine,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.70, CI[0.66, 0.73]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,delamanid,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.55, CI[0.51, 0.59]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,ethambutol,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.85, CI[0.84, 0.85]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,ethionamide,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.77, CI[0.75, 0.79]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,isoniazid,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.90, CI[0.89, 0.90]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,kanamycin,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.90, CI[0.86, 0.94]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,levofloxacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.58, CI[0.57, 0.59]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,linezolid,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.57, CI[0.50, 0.64]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
1160716,1160716.3,Mycobacterium tuberculosis WX3,moxifloxacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.85, CI[0.82, 0.88]",Computational Method,,,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\fasta_output\taxon_1160716_Mycobacterium_tuberculosis\1160716.3.fasta
